Programa,Estado,Municipio,Superficie ó cantidad asignada,Unidad de medida (especificar),  Monto asignado  
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,7.4,ha,"$236,800.40"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,3,ha,"$61,311.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,20,ha,"$408,740.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,10,ha,"$349,260.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,3,ha,"$61,311.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,3,ha,"$61,311.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,3,ha,"$61,311.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,3,ha,"$61,311.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,3,ha,"$61,311.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,3.5,ha,"$132,181.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,194,ha,"$4,587,378.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,100,ha,"$2,295,700.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,30,ha,"$799,110.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,100,ha,"$2,295,700.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,1.7,ha,"$38,992.90"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,3,ha,"$106,391.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,88,ha,"$2,020,456.00"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,76.3,ha,"$1,752,093.10"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,4.29,ha,"$128,825.33"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,1.7,ha,"$40,992.90"
Programa Especial Cutzamala 2011,MICHOACÁN,Zitácuaro,9.5,ha,"$219,901.50"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Cojumatlan de Regules,2,ha,"$65,154.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Cojumatlan de Regules,5,ha,"$116,685.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Cojumatlan de Regules,50,ha,"$1,148,850.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Cojumatlan de Regules,10,ha,"$231,370.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Cojumatlan de Regules,9,ha,"$208,433.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Cojumatlan de Regules,20,ha,"$460,740.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Cojumatlan de Regules,9,ha,"$208,433.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Marcos Castellano,6,ha,"$191,462.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Marcos Castellano,2,ha,"$71,594.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Marcos Castellano,1.5,ha,"$53,249.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Marcos Castellano,30,ha,"$690,110.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Marcos Castellano,55,ha,"$1,263,535.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Marcos Castellano,1.5,ha,"$54,389.00"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Sahuayo,,5.5,"$127,653.50"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Sahuayo,,10.5,"$242,838.50"
Programa Especial para la Restauración de Microcuencas en Zonas Prioritarias,MICHOACÁN,Sahuayo,,15,"$346,055.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Charapan,8,ha/km,"$35,200.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Charapan,8,ha/km,"$2,400.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Charapan,8,ha/km,"$35,200.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Charapan,8,ha/km,"$2,400.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Charapan,45,ha,"$1,099,665.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Charapan,44,ha,"$1,096,828.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Cherán,160,ha/km,"$384,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Cherán,9,ha/km,"$39,600.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Cherán,169,ha/km,"$50,700.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Cherán,1,Proyecto,"$78,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Cherán,4,Proyecto,"$124,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Cherán,1,Proyecto,"$120,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Cherán,1,Proyecto,"$42,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Cherán,200,ha,"$4,889,400.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Chilchota,1,Proyecto,"$120,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Chilchota,1,Proyecto,"$120,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,19,ha/km,"$45,600.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,10,ha/km,"$44,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,29,ha/km,"$8,700.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,ha/km,"$4,400.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,ha/km,$300.00
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,ha/km,"$4,400.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,ha/km,$300.00
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,ha/km,"$4,400.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,ha/km,$300.00
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,ha/km,"$4,400.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,ha/km,$300.00
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,Proyecto,"$120,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,Proyecto,"$31,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,1,Proyecto,"$120,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,3,ha,"$73,311.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Nahuatzen,110,ha,"$2,690,070.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,6,ha/km,"$26,400.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,6,ha/km,"$1,800.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,5,ha/km,"$22,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,5,ha/km,"$1,500.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,5,ha/km,"$22,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,5,ha/km,"$1,500.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,5,ha/km,"$22,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,5,ha/km,"$1,500.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,10,ha/km,"$44,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,10,ha/km,"$3,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,12,ha/km,"$28,800.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,3,ha/km,"$13,200.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,15,ha/km,"$4,500.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,45,ha,"$1,099,665.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,58,ha,"$1,417,346.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,48,ha,"$1,172,976.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,10,ha,"$244,370.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,105,ha,"$2,565,885.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,54.46,ha,"$1,109,132.36"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,70,ha,"$1,762,430.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,60,ha,"$1,466,220.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,12,ha,"$438,725.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,18,ha,"$655,346.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,25,ha,"$612,925.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Paracho,2,ha,"$48,874.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Tingambato,52,ha,"$1,272,724.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Tingambato,7,ha,"$233,926.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Tingambato,40,ha,"$1,456,460.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Tingambato,11,ha,"$271,452.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,7,ha/km,"$30,800.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,7,ha/km,"$2,100.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,5,ha/km,"$22,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,5,ha/km,"$1,500.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,13,ha/km,"$57,200.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,13,ha/km,"$3,900.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,1,Proyecto,"$31,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,1,Proyecto,"$120,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,1,Proyecto,"$120,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,1,Proyecto,"$31,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,1,Proyecto,"$120,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,40,ha,"$977,480.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,57.5,ha,"$1,405,127.50"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Uruapan,37,ha,"$904,169.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Ziracuaretiro,1,Proyecto,"$31,000.00"
Programa Federal Forestal Meseta Purépecha,MICHOACÁN,Ziracuaretiro,1,Proyecto,"$120,000.00"
Reforestación,MICHOACÁN,Acuitzio,50,ha,"$64,400.00"
Reforestación,MICHOACÁN,Aguililla,20,ha,"$36,220.00"
Reforestación,MICHOACÁN,Aguililla,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Aguililla,50,ha,"$124,250.00"
Reforestación,MICHOACÁN,Aguililla,5,ha,"$9,055.00"
Reforestación,MICHOACÁN,Aguililla,5,ha,"$13,085.00"
Reforestación,MICHOACÁN,Aguililla,40,ha,"$72,440.00"
Reforestación,MICHOACÁN,Angangueo,25,ha,"$45,275.00"
Reforestación,MICHOACÁN,Angangueo,30,ha,"$38,640.00"
Reforestación,MICHOACÁN,Angangueo,40,ha,"$75,680.00"
Reforestación,MICHOACÁN,Angangueo,100,ha,"$128,800.00"
Reforestación,MICHOACÁN,Angangueo,53,ha,"$68,264.00"
Reforestación,MICHOACÁN,Aporo,20,ha,"$25,760.00"
Reforestación,MICHOACÁN,Aporo,21,ha,"$27,048.00"
Reforestación,MICHOACÁN,Aporo,20,ha,"$25,760.00"
Reforestación,MICHOACÁN,Aporo,5,ha,"$6,440.00"
Reforestación,MICHOACÁN,Aquila,100,ha,"$159,300.00"
Reforestación,MICHOACÁN,Aquila,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Ario,15,ha,"$19,320.00"
Reforestación,MICHOACÁN,Ario,20,ha,"$36,220.00"
Reforestación,MICHOACÁN,Ario,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Ario,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Ario,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Ario,50,ha,"$90,550.00"
Reforestación,MICHOACÁN,Ario,50,ha,"$85,550.00"
Reforestación,MICHOACÁN,Ario,68,ha,"$87,584.00"
Reforestación,MICHOACÁN,Ario,5,ha,"$9,055.00"
Reforestación,MICHOACÁN,Ario,5,ha,"$13,085.00"
Reforestación,MICHOACÁN,Ario,15,ha,"$39,255.00"
Reforestación,MICHOACÁN,Ario,15,ha,"$27,165.00"
Reforestación,MICHOACÁN,Ario,10,ha,"$12,880.00"
Reforestación,MICHOACÁN,Arteaga,50,ha,"$79,650.00"
Reforestación,MICHOACÁN,Arteaga,50,ha,"$79,650.00"
Reforestación,MICHOACÁN,Arteaga,24,ha,"$30,912.00"
Reforestación,MICHOACÁN,Charapan,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Charapan,100,ha,"$128,800.00"
Reforestación,MICHOACÁN,Charapan,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Charapan,25,ha,"$32,200.00"
Reforestación,MICHOACÁN,Charapan,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Charapan,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Charapan,100,ha,"$128,800.00"
Reforestación,MICHOACÁN,Charapan,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Charapan,30,ha,"$38,640.00"
Reforestación,MICHOACÁN,Charapan,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Charo,73,ha,"$94,024.00"
Reforestación,MICHOACÁN,Charo,9,ha,"$16,299.00"
Reforestación,MICHOACÁN,Charo,9,ha,"$23,553.00"
Reforestación,MICHOACÁN,Charo,45,ha,"$76,995.00"
Reforestación,MICHOACÁN,Charo,30,ha,"$54,330.00"
Reforestación,MICHOACÁN,Charo,30,ha,"$63,990.00"
Reforestación,MICHOACÁN,Charo,20,ha,"$25,760.00"
Reforestación,MICHOACÁN,Cherán,5,ha,"$9,055.00"
Reforestación,MICHOACÁN,Cherán,5,ha,"$13,085.00"
Reforestación,MICHOACÁN,Cherán,5,ha,"$9,055.00"
Reforestación,MICHOACÁN,Cherán,5,ha,"$13,085.00"
Reforestación,MICHOACÁN,Cherán,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Cherán,100,ha,"$128,800.00"
Reforestación,MICHOACÁN,Cherán,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Cherán,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Cherán,40,ha,"$72,440.00"
Reforestación,MICHOACÁN,Cherán,40,ha,"$75,680.00"
Reforestación,MICHOACÁN,Cherán,5,ha,"$9,055.00"
Reforestación,MICHOACÁN,Cherán,5,ha,"$13,085.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chilchota,15,ha,"$27,165.00"
Reforestación,MICHOACÁN,Chilchota,15,ha,"$39,255.00"
Reforestación,MICHOACÁN,Chilchota,5,ha,"$9,055.00"
Reforestación,MICHOACÁN,Chilchota,5,ha,"$13,085.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$128,800.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$128,800.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$128,800.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$128,800.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Chilchota,30,ha,"$38,640.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$181,100.00"
Reforestación,MICHOACÁN,Chilchota,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chilchota,8,ha,"$14,488.00"
Reforestación,MICHOACÁN,Chilchota,8,ha,"$20,936.00"
Reforestación,MICHOACÁN,Chilchota,12,ha,"$21,732.00"
Reforestación,MICHOACÁN,Chilchota,12,ha,"$31,404.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chilchota,5,ha,"$9,055.00"
Reforestación,MICHOACÁN,Chilchota,5,ha,"$13,085.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,18,ha,"$47,106.00"
Reforestación,MICHOACÁN,Chilchota,18,ha,"$32,598.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Chilchota,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chinicuila,25,ha,"$39,825.00"
Reforestación,MICHOACÁN,Chinicuila,25,ha,"$53,325.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$31,860.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,30,ha,"$47,790.00"
Reforestación,MICHOACÁN,Chinicuila,30,ha,"$63,990.00"
Reforestación,MICHOACÁN,Chinicuila,100,ha,"$159,300.00"
Reforestación,MICHOACÁN,Chinicuila,100,ha,"$146,900.00"
Reforestación,MICHOACÁN,Chinicuila,50,ha,"$79,650.00"
Reforestación,MICHOACÁN,Chinicuila,50,ha,"$85,550.00"
Reforestación,MICHOACÁN,Chinicuila,60,ha,"$95,580.00"
Reforestación,MICHOACÁN,Chinicuila,40,ha,"$75,680.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$23,895.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$39,255.00"
Reforestación,MICHOACÁN,Chinicuila,26,ha,"$47,086.00"
Reforestación,MICHOACÁN,Chinicuila,55,ha,"$80,795.00"
Reforestación,MICHOACÁN,Chinicuila,60,ha,"$88,140.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$23,895.00"
Reforestación,MICHOACÁN,Chinicuila,7,ha,"$11,151.00"
Reforestación,MICHOACÁN,Chinicuila,7,ha,"$18,319.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$39,255.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$36,220.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$23,895.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$31,860.00"
Reforestación,MICHOACÁN,Chinicuila,25,ha,"$39,825.00"
Reforestación,MICHOACÁN,Chinicuila,25,ha,"$53,325.00"
Reforestación,MICHOACÁN,Chinicuila,40,ha,"$63,720.00"
Reforestación,MICHOACÁN,Chinicuila,40,ha,"$68,440.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$31,860.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,18,ha,"$28,674.00"
Reforestación,MICHOACÁN,Chinicuila,18,ha,"$47,106.00"
Reforestación,MICHOACÁN,Chinicuila,10,ha,"$15,930.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$23,895.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$39,255.00"
Reforestación,MICHOACÁN,Chinicuila,30,ha,"$47,790.00"
Reforestación,MICHOACÁN,Chinicuila,30,ha,"$63,990.00"
Reforestación,MICHOACÁN,Chinicuila,7,ha,"$11,151.00"
Reforestación,MICHOACÁN,Chinicuila,7,ha,"$18,319.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$31,860.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$23,895.00"
Reforestación,MICHOACÁN,Chinicuila,15,ha,"$39,255.00"
Reforestación,MICHOACÁN,Chinicuila,10,ha,"$15,930.00"
Reforestación,MICHOACÁN,Chinicuila,16,ha,"$41,872.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$31,860.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,14,ha,"$22,302.00"
Reforestación,MICHOACÁN,Chinicuila,14,ha,"$36,638.00"
Reforestación,MICHOACÁN,Chinicuila,10,ha,"$15,930.00"
Reforestación,MICHOACÁN,Chinicuila,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chinicuila,10,ha,"$15,930.00"
Reforestación,MICHOACÁN,Chinicuila,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$31,860.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,60,ha,"$95,580.00"
Reforestación,MICHOACÁN,Chinicuila,60,ha,"$88,140.00"
Reforestación,MICHOACÁN,Chinicuila,50,ha,"$79,650.00"
Reforestación,MICHOACÁN,Chinicuila,30,ha,"$47,790.00"
Reforestación,MICHOACÁN,Chinicuila,50,ha,"$85,550.00"
Reforestación,MICHOACÁN,Chinicuila,30,ha,"$63,990.00"
Reforestación,MICHOACÁN,Chinicuila,10,ha,"$15,930.00"
Reforestación,MICHOACÁN,Chinicuila,10,ha,"$26,170.00"
Reforestación,MICHOACÁN,Chinicuila,60,ha,"$95,580.00"
Reforestación,MICHOACÁN,Chinicuila,40,ha,"$51,520.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$31,860.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,20,ha,"$52,340.00"
Reforestación,MICHOACÁN,Chinicuila,30,ha,"$47,790.00"
Reforestación,MICHOACÁN,Coalcomán de Vázquez Pallares,6,ha,"$9,558.00"
Reforestación,MICHOACÁN,Coalcomán de Vázquez Pallares,6,ha,"$15,702.00"
Reforestación,MICHOACÁN,Coalcomán de Vázquez Pallares,10,ha,"$18,110.00"
Reforestación,MICHOACÁN,Coalcomán de Vázquez Pallares,40,ha,"$51,520.00"
Reforestación,MICHOACÁN,Coalcomán de Vázquez Pallares,10,ha,"$26,170.00"
